0,0,0,0,0,0,0,0,0,0
0,0,0,-0.5,-0.5,-1,-1,-1.5,-1.5,-1.75
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,3.92634488469542e-06,3.92634488469542e-06,9.81586221167802e-06,9.81586221167802e-06,1.57053795384869e-05,1.57053702887764e-05,1.86501289521809e-05
0,0,0,-0.49999999998073,-0.49999999998073,-0.999999999942189,-0.999999999942189,-1.4999999998853,-1.49999921461633,-1.74999921458788
0,0.5,0.5,0.500001963172442,0.500001963172442,0.500003926344885,0.500003926344885,0.500008637958746,0.500008637951347,0.500010993758278
0,0,0,1.57015047061801e-05,1.57015047061801e-05,3.92537617615792e-05,3.92537617615792e-05,6.28060188058685e-05,6.28058708835185e-05,7.45819994056632e-05
0,0,0,-0.499999999691828,-0.499999999691828,-0.999999999075485,-0.999999999075485,-1.49999999816576,-1.49999685786483,-1.74999685740997
0,0.5,0.5,0.500007850752355,0.500007850752355,0.500015701504709,0.500015701504709,0.500034543310357,0.500034543192019,0.500043964094842
0,0,0,3.92402036309486e-05,3.92402036309486e-05,9.81005090169498e-05,9.81005090169498e-05,0.00015696081422954,0.000156959890353394,0.000186390042959689
0,0,0,-0.499999998075258,-0.499999998075258,-0.999999994225774,-0.999999994225774,-1.49999998854394,-1.49999214050328,-1.74999213766237
0,0.5,0.5,0.500019620101846,0.500019620101846,0.500039240203676,0.500039240203676,0.500086328448033,0.500086327708933,0.500109871831111
0,0,0,7.84455563245373e-05,7.84455563245373e-05,0.000196113890328612,0.000196113890328612,0.00031378222294725,0.000313778530724098,0.000372612697033417
0,0,0,-0.499999992307868,-0.499999992307868,-0.999999976923605,-0.999999976923605,-1.49999995421643,-1.49998426510577,-1.74998425375218
0,0.5,0.5,0.500039222778404,0.500039222778404,0.500078445556687,0.500078445556687,0.500172580224275,0.500172577270496,0.500219644604291
0,0,0,0.000137205215190622,0.000137205215190622,0.000343013035393628,0.000343013035393628,0.000548820848183639,0.000548809553021294,0.0006517134594163
0,0,0,-0.49999997646841,-0.49999997646841,-0.999999929405232,-0.999999929405232,-1.49999985993998,-1.49997241890015,-1.74997238416753
0,0.5,0.5,0.500068602608887,0.500068602608887,0.500137205217128,0.500137205217128,0.500301851475351,0.500301842439221,0.500384165568333
0,0,0,0.000219387531524357,0.000219387531524357,0.000548468818251574,0.000548468818251574,0.000877550074673548,0.00087752119614212,0.00104206182435311
0,0,0,-0.499999939836384,-0.499999939836384,-0.999999819509154,-0.999999819509154,-1.49999964190617,-1.49995576441299,-1.74995567561149
